"astro-ph/0009118","John M. Carpenter","John M. Carpenter (Caltech)","2MASS Observations of the Perseus, Orion A, Orion B, and Monoceros R2
  Molecular Clouds","to appear in AJ, December 2000; see also
  http://astro.caltech.edu/~jmc/papers/2mass_clouds","Astron.J.120:3139-3161,2000","10.1086/316845",,"astro-ph",,"  We use the 2MASS Second Incremental Release Point Source Catalog to
investigate the spatial distribution of young stars in the Perseus, Orion A,
Orion B, and MonR2 molecular clouds. After subtracting a semi-empirical model
of the field star contamination from the observed star counts, stellar surface
density maps are used to identify compact clusters and any stellar population
found more uniformly distributed over the molecular cloud. Each cloud contains
between 2 to 7 clusters, with at least half of the cluster population found in
a single, rich cluster. In addition, a distributed stellar population is
inferred in the Orion A and MonR2 molecular clouds within the uncertainties of
the field star subtraction with a surface density between 0.013 - 0.083
arcmin**-2. The fraction of the total stellar population contained in clusters
for the nominal extinction model ranges from ~50-100% if the distributed
population is relatively young (< 10 Myr), to ~25%-70% if it is relatively old
(~100 Myr). The relatively high fraction of stars contained in clusters
regardless of the age of the distributed population, in conjunction with the
young ages generally inferred for embedded clusters in nearby molecular clouds,
indicates that a substantial fraction of the total stellar population in these
regions has formed within the past few million years in dense clusters. This
suggests that either the star formation rate in each these clouds has recently
peaked if one assumes clouds have ages > 10 Myr, or molecular clouds are
younger than typically thought if one assumes that the star formation rate has
been approximately constant in time.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 16:21:17 GMT""}]","2011-03-28"
"astro-ph/0009119","Filippo Fraternali","Renzo Sancisi (AOB and Kapteyn Inst.), Filippo Fraternali (IRA and
  Bologna Univ.), Tom Oosterloo (NFRA), Gustaaf van Moorsel (NRAO)","The HI halos of spiral galaxies","8 pages, 4 ps figures; to appear in ""Gas & Galaxy Evolution"", VLA
  20th Anniversary Conference, J.E. Hibbard, M.P. Rupen & J.H. van Gorkom
  (eds.)","Astrophys.Space Sci. 289 (2004) 377-380",,,"astro-ph",,"  The results of observational studies on the vertical HI density distribution
and kinematics of the disks of spiral galaxies are reported and discussed.
Attention is drawn to the presence of HI emission, unknown before and here
referred to as the `beard', which has anomalous structure and kinematics,
different from the known cold HI disk. This component is extended and probably
located in the halo region, it is rotating more slowly than the disk and shows
radial inward motion. Its nature and origin -galactic fountain or infall of
primordial gas?- are still a puzzle.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 17:28:11 GMT""}]","2007-05-23"
"astro-ph/0009120","David Blaschke","D. Blaschke, H. Grigorian, D.N. Voskresensky","Cooling of Hybrid Neutron Stars and Hypothetical Self-bound Objects with
  Superconducting Quark Cores","8 pages, 4 figures, uses aa-package (included), accepted for A&A","Astron.Astrophys. 368 (2001) 561-568","10.1051/0004-6361:20010005","ECT*-00-013","astro-ph hep-ph nucl-th",,"  We study the consequences of superconducting quark cores (with
color-flavor-locked phase as representative example) for evolution of
temperature profiles and the cooling curves in quark-hadron hybrid stars and in
hypothetical self-bounded objects having no a hadron shell (quark core neutron
stars). The quark gaps are varied from 0 to $\Delta_q =50$ MeV. For hybrid
stars we find time scales of $1\div5$, $5\div10$ and $50\div100$ years for the
formation of a quasistationary temperature distribution in the cases $\Delta_q
=0$, 0.1 MeV and $\gsim$ 1 MeV, respectively. These time scales are governed by
the heat transport within quark cores for large diquark gaps ($\Delta \gsim$ 1
MeV) and within the hadron shell for small diquark gaps ($\Delta \lsim 0.1$
MeV). For quark core neutron stars we find a time scale $\simeq 300$ years for
the formation of a quasistationary temperature distribution in the case $\Delta
\gsim$ 10 MeV and a very short one for $\Delta \lsim$ 1 MeV. If hot young
compact objects will be observed they can be interpreted as manifestation of
large gap color superconductivity. Depending on the size of the pairing gaps,
the compact star takes different paths in the ${lg}T_s $ vs. ${lg} t$ diagram
where $T_s$ is the surface temperature. Compared to the corresponding hadronic
model which well fits existing data the model for the hybrid neutron star (with
a large diquark gap) shows too fast cooling. The same conclusion can be drawn
for the corresponding self-bound objects.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 18:20:27 GMT""},{""version"":""v2"",""created"":""Tue, 2 Jan 2001 21:13:50 GMT""}]","2009-10-31"
"astro-ph/0009121","Franceschini","Alberto Franceschini","High-Redshift Galaxies: The Far-Infrared and Sub-Millimeter View","60 pages, Latex with special macro. To appear in the Proceedings of
  the XI Canary Islands Winter School Of Astrophysics on ""Galaxies at High
  Redshift"", Tenerife November 1999, I. Perez-Fournon, M. Balcells, F.
  Moreno-Insertis and F. Sanchez Eds., Cambridge University Press",,,,"astro-ph",,"  Observations at long wavelengths, in the wide interval from a few to 1000
micron, are essential to study diffuse media in galaxies, including all kinds
of atomic, ionic and molecular gases and dust grains. Hence they are
particularly suited to investigate the early phases in galaxy evolution, when a
very rich ISM is present in the forming systems.
  During the last few years a variety of observational campaigns in the
far-IR/sub-mm, exploiting both ground-based and space instrumentation, have
started to provide results of relevant cosmological impact. Most crucial among
these have been the discovery of an intense diffuse background in the
far-IR/sub-mm of extragalactic origin, and the deep explorations from space in
the far-IR and with large millimetric telescopes on ground. These results
challenge those obtained from optical-UV observations, by revealing luminous to
very luminous phases in galaxy evolution at substantial redshifts, likely
corresponding to violent events of star-formation in massive systems. This is
bringing to significant refinements of the present schemes of galaxy formation,
as far as the history of baryon transformations is concerned.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 19:17:33 GMT""},{""version"":""v2"",""created"":""Tue, 3 Oct 2000 12:23:42 GMT""}]","2007-05-23"
"astro-ph/0009122","Terry Jay Jones","Terry Jay Jones","The Magnetic Field Geometry in M82 and Cen A",,,"10.1086/316880",,"astro-ph",,"  Imaging polarimetry at 1.65 and 2.2 $\mu $m is presented for the classic
starburst galaxy M82 and the advanced merger system Cen A. Polarimetry at near
IR wavelengths allows the magnetic field geometry in galaxies to be probed much
deeper into dusty regions than optical polarimetry. In M82, the magnetic field
throughout the nucleus has a polar geometry, presumably due to the massive
vertical flow that is a result of the intense star formation there. Fully two
thirds of the line of sight dust through to the center of M82 contains a
vertical magnetic field. In Cen A, the prominent dust lane shows a normal
planar field geometry. There is no indication of significant disturbance in the
field geometry in the dust lane and the polarization strength is near normal
for the amount of extinction. Either the magnetic field geometry was well
maintained during the merger, or it reestablished itself very easily.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 21:05:32 GMT""}]","2009-10-31"
"astro-ph/0009123","Liese van Zee","L. van Zee (HIA)","Discovery of An Extremely Metal--Poor Galaxy: Optical Spectroscopy of
  UGCA 292","4 pages, 2 figures, uses emulateapj5, accepted by ApJL",,"10.1086/318176",,"astro-ph",,"  The results of optical spectroscopy of two HII regions in UGCA 292 (CVn I
dwA) are presented. UGCA 292 is a nearby (D=3.1 Mpc) gas-rich dwarf irregular
galaxy (M_H/L_B ~ 6.9) which was first discovered in a blind HI survey. The
derived oxygen abundance is the third lowest of known star-forming galaxies [12
+ log(O/H) = 7.30 +/- 0.05], making UGCA 292 one of the nearest metal-poor
galaxies known. The derived N/O ratio is similar to that found in other low
metallicity galaxies [log(N/O) = -1.47 +/- 0.10], and is indicative of a
primary origin for nitrogen. The derived oxygen abundance is consistent with
closed-box chemical evolution for this low mass galaxy. The observed blue
colors, high gas mass fraction, and low metallicity suggest that UGCA 292 is
relatively unevolved. The possibility that future blind HI surveys may yield
similar low metallicity galaxies is discussed.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 22:14:55 GMT""}]","2009-10-31"
"astro-ph/0009124","Chun Xu","Chun Xu, Stefi A. Baum, Christopher P. O'Dea, J.M. Wrobel, J.J. Condon","VLBA Observations Of A Sample Of Nearby FR I Radio Galaxies","32 pages, 7 figures",,"10.1086/316842",,"astro-ph",,"  We observed 17 nearby low luminosity FR I radio galaxies using the NRAO Very
Long Baseline Array (VLBA) at 1.67 GHz, as part of a multi-wavelength study of
a complete sample of 21 sources selected by radio flux density from the Uppsala
General Catalogue of Galaxies. We detected radio emission from all 17 galaxies.
At a FWHM resolution of ~ 10x4 mas, five galaxies show only an unresolved radio
core, ten galaxies show core-jet structures, and two galaxies show twin-jet
structures. Comparing these VLBA images with images previously obtained with
the NRAO VLA, we find that all detected VLBA jets are well-aligned on parsec
scales with the VLA jets on kilo parsec scales, and that the jet to counter-jet
surface brightness ratios, or the sidedness, decreases systematically with
increasing distance along the jet. We attribute the sidedness to the Doppler
boosting effect and its decline to the deceleration of the jets. We show that a
distribution of Lorentz factor centered near Gamma = 5 can reproduce our VLBA
detection statistics for core, core-jet and twin-jet sources. We also note that
the luminosity per unit length, L_j, of the VLBA jets drops quickly with
distance, r, along the jet, approximately as L_j being proportional to
r^(-2.0). We discuss three different mechanisms to explain this jet fading: (1)
the decrease of Doppler boosting due to jet deceleration, (2) synchrotron
losses, and (3) expansion losses in constant velocity but adiabatically
spreading jets. Mechanisms (1) and (2) are inconsistent with the observations,
while mechanism (3) is consistent with the observations provided the magnetic
field lines in the jets are aligned perpendicular to the jet axis. This implies
that the deceleration of the jets required by the Unified Scheme does not occur
on the tens of parsec scales, but must occur on larger scales.
","[{""version"":""v1"",""created"":""Thu, 7 Sep 2000 22:30:07 GMT""}]","2009-10-31"
"astro-ph/0009125","Zoltan Haiman","Zoltan Haiman (Princeton Univ), Tom Abel (Harvard Univ) and Piero
  Madau (Cambridge Univ)","Photon Consumption in Minihalos during Cosmological Reionization","ApJ accepted version, with clarifications added in text",,"10.1086/320232",,"astro-ph",,"  At the earliest epochs of structure formation in cold dark matter (CDM)
cosmologies, the smallest nonlinear objects are the numerous small halos that
condense with virial temperatures below 10,000 K. Such ``minihalos'' are not
yet resolved in large-scale three-dimensional cosmological simulations. Here we
employ a semi-analytic method, combined with three-dimensional simulations of
individual minihalos, to examine their importance during cosmological
reionization. We show that, depending on when reionization takes place, they
potentially play an important role as sinks of ionizing radiation. If
reionization occurs at sufficiently high redshifts (z_r > 20), the
intergalactic medium is heated to 10,000 K and most minihalos never form. On
the other hand, if z_r < 20, a significant fraction (>10 percent) of all
baryons have already collapsed into minihalos, and are subsequently removed
from the halos by photoevaporation as the ionizing background flux builds up.
We show that this process can require a significant budget of ionizing photons;
exceeding the production by a straightforward extrapolation back in time of
known quasar and galaxy populations by a factor of up to 10 and 3,
respectively.
","[{""version"":""v1"",""created"":""Fri, 8 Sep 2000 00:01:15 GMT""},{""version"":""v2"",""created"":""Tue, 12 Dec 2000 18:40:19 GMT""}]","2009-10-31"
"astro-ph/0009126","Arthur M. Wolfe","Arthur M. Wolfe","Probing High-Redshift Disks with Damped Lyman Alpha Systems","8 pages, 5 figures, To appear in the proceedings of the conference
  ``Galaxy Disks and Disk Galaxies'' (ASP Conference Series), eds. J.G. Funes &
  E.M. Corsini",,,,"astro-ph",,"  Evidence is presented that the damped Lyman alpha absorption systems are the
high-redshift (z > 3) progenitors of galaxy disks. I discuss kinematic evidence
that the damped Lyman Alpha systems are rotating disks. I also discuss
implications of the lack of metal-poor damped Lyman alpha systems with line
width Delta v > 100 {\kms}. I then present new evidence stemming from
correlations between element-abundance ratios and [Fe/H], which connects damped
systems to the thick stellar disk of the Galaxy. I discuss the connections
between damped Lyman alpha systems and Lyman break galaxies, and how [CII] 158
micron emission from damped Lyman alpha systems discriminates among competing
theories of galaxy formation. ~
","[{""version"":""v1"",""created"":""Fri, 8 Sep 2000 02:04:09 GMT""}]","2007-05-23"
"astro-ph/0009127","Jun'ichi Yokoyama","Jun'ichi Yokoyama","Inflation and the dwarf galaxy problem","8 pages, no figure","Phys.Rev.D62:123509,2000","10.1103/PhysRevD.62.123509","OU-TAP 142","astro-ph",,"  Cosmological N-body simulations with scale-invariant initial perturbations
show too many virialized objects of dwarf-galaxy masses in a typical galactic
halo in contradiction to observation and stability of galactic discs. We
present a model of double hybrid inflation which predicts density fluctuations
with a small-scale cutoff to account for the absence of these objects in
observations.
","[{""version"":""v1"",""created"":""Fri, 8 Sep 2000 02:03:27 GMT""}]","2008-11-26"
