"astro-ph/0003111","Smita Mathur","Smita Mathur (Ohio State)","Narrow Line Seyfert 1 Galaxies and the Evolution of Galaxies & Active
  Galaxies","To appear in MNRAS Letters. 5 pages, LaTex",,"10.1046/j.1365-8711.2000.03530.x",,"astro-ph",,"  Narrow Line Seyfert 1 galaxies (NLS1s) are intriguing due to their continuum
as well as emission line properties. The observed peculiar properties of the
NLS1s are believed to be due to accretion rate close to Eddington limit. As a
consequence, for a given luminosity,
  NLS1s have smaller black hole (BH) masses compared to normal Seyfert
galaxies. Here we argue that NLS1s might be Seyfert galaxies in their early
stage of evolution and as such may be low redshift, low luminosity analogues of
high redshift quasars. We propose that NLS1s may reside in rejuvenated, gas
rich galaxies. We also argue in favor of collisional ionization for production
of FeII in active galactic nuclei (AGN).
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 17:08:41 GMT""}]","2016-08-30"
"astro-ph/0003112","Michael J. Kurtz","Michael J. Kurtz and Douglas J. Mink","Eigenvector Sky Subtraction","Accepted for publication in The Astrophysical Journal (Letters) 2000
  March 7. Includes one extra figure which did not fit in a letter",,"10.1086/312620",,"astro-ph",,"  We develop a new method for estimating and removing the spectrum of the sky
from deep spectroscopic observations; our method does not rely on simultaneous
measurement of the sky spectrum with the object spectrum. The technique is
based on the iterative subtraction of continuum estimates and Eigenvector sky
models derived from Singular Value Decompositions (SVD) of sky spectra, and sky
spectra residuals. Using simulated data derived from small telescope
observations we demonstrate that the method is effective for faint objects on
large telescopes. We discuss simple methods to combine our new technique with
the simultaneous measurement of sky to obtain sky subtraction very near the
Poisson limit.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 16:55:32 GMT""}]","2009-10-31"
"astro-ph/0003113","Xavier Hernandez Doring","X. Hernandez (1), David Valls-Gabaud (2) and Gerard Gilmore (3) ((1)
  Osservatorio Astrofisico di Arcetri, Firenze, Italy (2) Laboratoire
  d'Astrophysique, UMR CNRS 5572, Observatoire Midi-Pyr\'en\'ees, Toulouse,
  France (3) Institute of Astronomy, Cambridge University, Cambridge UK)","The recent star formation history of the Hipparcos solar neighbourhood","9 pages including figures, MNRAS in press","Mon.Not.Roy.Astron.Soc. 316 (2000) 605","10.1046/j.1365-8711.2000.03537.x",,"astro-ph",,"  We use data from the Hipparcos catalogue to construct colour-magnitude
diagrams for the solar neighbourhood, which are then treated using advanced
Bayesian analysis techniques to derive the star formation history, $SFR(t)$, of
this region over the last 3 Gyr. The method we use allows the recovery of the
underlying $SFR(t)$ without the need of assuming any {\it a priori} structure
or condition on $SFR(t)$, and hence yields a highly objective result. The
remarkable accuracy of the data permits the reconstruction of the local
$SFR(t)$ with an unprecedented time resolution of $\approx 50 $ Myr. A $SFR(t)$
having an oscillatory component of period $\approx 0.5$ Gyr is found,
superimposed on a small level of constant star formation activity. Problems
arising from the non-uniform selection function of the Hipparcos satellite are
discussed and treated. Detailed statistical tests are then performed on the
results, which confirm the inferred $SFR(t)$ to be compatible with the observed
distribution of stars.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 17:53:04 GMT""}]","2009-10-31"
"astro-ph/0003114","Nick Watkins","M. P. Freeman (1), N. W. Watkins (1), D. J. Riley (1 and 2) ((1)
  British Antarctic Survey, Cambridge, UK, (2) University of Cambridge, UK)","Power law burst and inter-burst interval distributions in the solar
  wind: turbulence or dissipative SOC ?","3 pages, 1 figure. Submitted to PRL on 25th February 2000. Revised
  version re-submitted on 9th May 2000. Second revised version submitted Phys.
  Rev. E on 26th June, 2000","Phys. Rev. E62, 8794-8797 (2000)","10.1103/PhysRevE.62.8794",,"astro-ph",,"  We calculate for the first time the probability density functions (PDFs) P of
burst energy e, duration T and inter-burst interval tau for a known turbulent
system in nature. Bursts in the earth-sun component of the Poynting flux at 1
AU in the solar wind were measured using the MFI and SWE experiments on the
NASA WIND spacecraft. We find P(e) and P(T) to be power laws, consistent with
self-organised criticality (SOC). We find also a power law form for P(tau) that
distinguishes this turbulent cascade from the exponential P(tau) of ideal SOC,
but not from some other SOC-like sandpile models. We discuss the implications
for the relation between SOC and turbulence.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 19:31:56 GMT""},{""version"":""v2"",""created"":""Tue, 9 May 2000 17:59:24 GMT""},{""version"":""v3"",""created"":""Wed, 28 Jun 2000 17:16:58 GMT""}]","2009-10-31"
"astro-ph/0003115","Barbara J. Anthony-Twarog","Barbara J. Anthony-Twarog (1), Ata Sarajedini (2), Timothy C. Beers
  (3) and Bruce A. Twarog (1) ((1) University of Kansas, (2) Wesleyan
  University, (3) Michigan State University)","A Search for Stars of Very Low Metal Abundance. IV. uvbyCa Observations
  of Metal-Weak Candidates from the Northern HK Survey","latex, 22 pages, 5 figures, 8 tables;Accepted for Astronomical
  Journal",,"10.1086/301407",,"astro-ph",,"  CCD photometry on the uvbyCa system has been obtained for 521 candidate
metal-poor stars from the northern hemisphere HK survey of Beers and
colleagues. Reddening corrections, classifications of stars by luminosity
class, and the derivation of metal abundances based on Stromgren indices m1 and
hk are described and presented, along with preliminary spectroscopic estimates
of abundance. A number of extremely metal-poor stars with [Fe/H] less than or
equal to -2.50 are identified.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 19:55:25 GMT""}]","2009-10-31"
"astro-ph/0003116","Solange V. Ramirez","Solange V. Ramirez (OSU), Andrew Stephens (OSU), Jay. A. Frogel (OSU),
  D. L. DePoy (OSU)","Metallicity of Red Giants in the Galactic Bulge from Near-Infrared
  Spectroscopy","32 pages, 10 figures, AJ submitted",,"10.1086/301466",,"astro-ph",,"  We present K-band spectra of more than 110 M giants in Galactic bulge fields
interior to -4 degrees and as close as 0.2 degrees of the Galactic Center. From
the equivalent widths of three features in these spectra, EW(Na),EW(Ca), and
EW(CO) we calculate [Fe/H] for the stars with a calibration derived from
globular clusters Stephens et al (2000). The mean [Fe/H] for each field is in
good agreement with the results from Frogel et al. (1999) based on the slope of
the giant branch method. We find no evidence for a metallicity gradient along
the minor or major axes of the inner bulge (R < 0.6 kpc). A metallicity
gradient along the minor axis, found earlier, arises when fields located at
larger galactic radius are included. However, these more distant fields are
located outside of the infrared bulge defined by the COBE/DIRBE observations.
We compute the [Fe/H] distribution for the inner bulge and find a mean value of
-0.21 dex with a full width dispersion of 0.30 dex, close to the values found
for Baade's Window (BW) by Sadler et al. (1996) and to a theoretical prediction
for a bulge formed by dissipative collapse Molla et al (2000).
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 20:07:08 GMT""}]","2009-10-31"
"astro-ph/0003117","James M. Stone","James M. Stone and Philip E. Hardee","MHD Models of Axisymmetric Protostellar Jets","28 pages, 16 figures, accepted by Ap.J",,"10.1086/309289",,"astro-ph",,"  We present the results of a series of axisymmetric time-dependent
magnetohydrodynamic (MHD) simulations of the propagation of cooling, overdense
jets, motivated by the properties of outflows associated with young stellar
objects. A variety of initial field strengths and configurations are explored
for both steady and time-variable (pulsed) jets. Even apparently weak magnetic
fields with strengths B < 60 micro-G in the pre-shocked jet beam can have a
significant effect on the dynamics, for example by altering the density, width,
and fragmentation of thin shells formed by cooling gas. A linear analysis
predicts that axisymmetric pinch modes of the MHD Kelvin-Helmholtz instability
should grow only slowly for the highly supermagnetosonic jets studied here; we
find no evidence for them in our simulations. Some of our models appear
unstable to current-driven pinch modes, however the resulting pressure and
density variations induced in the jet beam are not large, making this mechanism
an unlikely source of emission knots in the jet beam. In the case of pulsed
jets, radial hoop stresses confine shocked jet material in the pulses to the
axis, resulting in a higher density in the pulses in comparison to purely
hydrodynamic models.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 20:34:22 GMT""}]","2009-10-31"
"astro-ph/0003118","Pablo Ostrov","P.G. Ostrov, E. Lapasset, N.I. Morrell","Determination of Masses and Radii of the Massive Eclipsing Binary System
  HV 2543 in the Large Magellanic Cloud","8 pages, 4 postscript figures, accepted for publication in A&A",,,,"astro-ph",,"  We present a V light curve of the eclipsing binary system HV 2543 (Sk-67 117)
in the Large Magellanic Cloud based on CCD images acquired between the years
1995 and 1998. We have analysed this light curve and published radial velocity
data, finding that this system is semidetached, with the secondary (less
massive and less luminous component) filling its Roche lobe. From our analysis
with the Wilson-Devinney code, we estimated the following masses and radii for
the components of HV 2543: M1=25.63 +- 0.7, R1=15.54 +- 0.4, M2=15.63 +- 1.0
and R2=13.99 +- 0.4, in solar units. On the basis of B and V photometry of the
field stars, we found that HV 2543 is member of an OB association, perhaps
related to which the massive binary system Sk-67 105 belongs.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 20:46:43 GMT""}]","2007-05-23"
"astro-ph/0003119","Dayton Jones","D. L. Jones, A. E. Wehrle, B. G. Piner, D. L. Meier","VSOP Observations of a Sub-Parsec Accretion Disk","To appear in ""Astrophysical Phenomena Revealed by Space VLBI"", ed. H.
  Hirabayashi, P. Edwards, and D. Murphy (ISAS, Japan)",,,,"astro-ph",,"  The physical conditions in the inner parsec of accretion disks believed to
orbit the central black holes in active galactic nuclei can be probed by
imaging the absorption of background radio emission by ionized gas in the disk.
We report high angular resolution observations of the nearby galaxy NGC 4261
which show evidence for free-free absorption by a thin, nearly edge-on disk at
several frequencies. The angular width, and probably the depth, of the
absorption appears to increase with decreasing frequency, as expected. Because
free-free absorption is much larger at lower frequencies, the longest possible
baselines are needed to provide adequate angular resolution; observing at
higher frequencies to improve resolution will not help.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 22:41:34 GMT""}]","2007-05-23"
"astro-ph/0003120","Dayton Jones","D. Jones, R. Allen, J. Basart, T. Bastian, W. Blume, J.-L. Bougeret,
  B. Dennison, M. Desch, K. Dwarakanath, W. Erickson, W. Farrell, D. Finley, N.
  Gopalswamy, R. Howard, M. Kaiser, N. Kassim, T. Kuiper, R. MacDowall, M.
  Mahoney, R. Perley, R. Preston, M. Reiner, P. Rodriguez, R. Stone, S. Unwin,
  K. Weiler, G. Woan and R. Woo","Space VLBI at Low Frequencies","To appear in ""Astrophysical Phenomena Revealed by Space VLBI"", ed. H.
  Hirabayashi, P. Edwards, and D. Murphy (ISAS, Japan)",,,,"astro-ph",,"  At sufficiently low frequencies, no ground-based radio array will be able to
produce high resolution images while looking through the ionosphere. A
space-based array will be needed to explore the objects and processes which
dominate the sky at the lowest radio frequencies. An imaging radio
interferometer based on a large number of small, inexpensive satellites would
be able to track solar radio bursts associated with coronal mass ejections out
to the distance of Earth, determine the frequency and duration of early epochs
of nonthermal activity in galaxies, and provide unique information about the
interstellar medium. This would be a ""space-space"" VLBI mission, as only
baselines between satellites would be used. Angular resolution would be limited
only by interstellar and interplanetary scattering.
","[{""version"":""v1"",""created"":""Wed, 8 Mar 2000 22:55:16 GMT""}]","2009-09-25"
