"astro-ph/0007338","Massimiliano Bonamente","Max Bonamente, Richard Lieu and Jonathan P.D. Mittaz","The multiphase nature of the intra-cluster medium of some clusters of
  galaxies","ApJ accepted",,"10.1086/318319",,"astro-ph",,"  The discovery of EUV and soft X-ray excess emission in clusters of galaxies
(the cluster soft-excess phenomenon) challenged the notion of the hot ($\sim
10^{7-8}$ K) gas as the only dominant thermal component of the intracluster
medium (ICM). The spatial analysis of ROSAT PSPC 1/4 keV images presented here
reveals compelling evidence for substantial amounts of cold gas (HI) in the ICM
of the Coma and Virgo clusters. This finding bolsters the original
interpretation of the soft excess as emission from a `warm' ($\sim 10^6$ K) gas
and points to the scenario of a multiphase ICM where the hot component
co-exists with gases at sub-Virial temperatures (the `warm' and `cold' phases).
","[{""version"":""v1"",""created"":""Sun, 23 Jul 2000 16:35:42 GMT""}]","2009-10-31"
"astro-ph/0007339","Spap Forum","K.Indulekha, G.V.Vijayagovindan (Mahatma Gandhi University) and
  S.Ramadurai (Tata Institute of Fundamental Research)","Dissipative Collapse of a Spherical Cluster of Gas Clouds","4 pages, AA latex, 2 eps figures; Ver.2: typos, references corrected;
  monor revisions",,,,"astro-ph",,"  With a view to understand the galaxy/star formation scenario, we investigate
the dissipative collapse of a spherical cluster of gas clouds with an isotropic
velocity distribution. The time scale for collapse to one tenth radius is
studied as a function of the collision time in the system. The scalar virial
equation is used to investigate the evolution of the size of the cluster. This
is supplemented with an evolution equation for the random kinetic energy. The
above system is numerically solved and the results analyzed. For large values
of the collision time we find that the time scale for collapse is proportional
to the collision time as expected. However for large values of the dissipation,
i.e. for small collision times, the collapse time shows a nonlinear dependence
on the collision time.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 02:39:14 GMT""},{""version"":""v2"",""created"":""Sat, 21 Apr 2001 08:44:52 GMT""}]","2007-05-23"
"astro-ph/0007340","Garcia","L.C.Garcia de Andrade","Cosmological Density Perturbations in two fluid models on spin dominated
  inflation and the stability of Friedmann metric","Latex file",,,,"astro-ph",,"  A spinning fluid embedded in a space section flat Friedmann model is used to
compute the cosmological density perturbation of the model.The spinning fluid
obeys the Einstein-Cartan field equations while the Friedmann embedded model is
assumed to obey the general the Friedmann equation in General Relativity.It is
shown that at the early epochs of the Universe the spin-torsion contribution to
the density perturbation on the matter phase dominates over the radiation
perturbation.On the other hand at the present epochs of the Universe the
spin-torsion contribution is more efficient in the matter
perturbation.Stability of the Friedmann solution in Einstein-Cartan cosmology
is also discussed.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 04:38:57 GMT""}]","2007-05-23"
"astro-ph/0007341","Jochen Liske","J. Liske (UNSW, Sydney)","On the cosmological distance and redshift between any two objects","5 pages, LaTeX, 7 Postscript figures, accepted for publication in
  MNRAS","Mon.Not.Roy.Astron.Soc. 319 (2000) 557","10.1046/j.1365-8711.2000.03874.x",,"astro-ph",,"  We discuss the problem of how to calculate the distance between two
cosmological objects given their redshifts and angular separation on the sky.
Although of a fundamental nature, this problem and its solution seem to lack a
detailed description in the literature. We present a new variant of its
solution and quantitatively assess the most commonly used approximation.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 05:59:39 GMT""}]","2009-10-31"
"astro-ph/0007342","Horst R. Beyer","Horst R. Beyer","A framework for perturbations and stability of differentially rotating
  stars",,"Proc.Roy.Soc.Lond.A458:359,2002","10.1098/rspa.2001.0889",,"astro-ph gr-qc math-ph math.MP",,"  The paper provides a new framework for the description of linearized
adiabatic lagrangian perturbations and stability of differentially rotating
newtonian stars. In doing so it overcomes problems in a previous framework by
Dyson and Schutz and provides the basis of a rigorous analysis of the stability
of such stars. For this the governing equation of the oscillations is written
as a first order system in time. From that system the generator of time
evolution is read off and a Hilbert space is given where it generates a
strongly continuous group. As a consequence the governing equation has a
well-posed initial value problem. The spectrum of the generator relevant for
stability considerations is shown to be equal to the spectrum of an operator
polynomial whose coefficients can be read off from the governing equation.
Finally, we give for the first time sufficient criteria for stability in the
form of inequalities for the coefficients of the polynomial. These show that a
negative canonical energy of the star does not necessarily indicate
instability. It is still unclear whether these criteria are strong enough to
prove stability for realistic stars.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 08:47:32 GMT""}]","2014-10-13"
"astro-ph/0007343","Leo Alberto Girardi","Leo Girardi (1,3), Maurizio Salaris (2,3) ((1) DipAst Padova, (2)
  Liverpool JMU, (3) MPA Garching)","Population effects on the Red Giant Clump absolute magnitude, and
  distance determinations to nearby galaxies","23 pages, MNRAS in press, now includes alpha-enhanced models for the
  Bulge, most results are unchanged","Mon.Not.Roy.Astron.Soc. 323 (2001) 109","10.1046/j.1365-8711.2001.04084.x",,"astro-ph",,"  (Abridged) The red giant clump has been recently argued to be a reliable
distance indicator for the galaxies in the Local Group. We re-address the
problem of the systematic magnitude differences (DeltaM_I) between the local
clump revealed by Hipparcos, and the clump stars observed in distant galaxies.
First, we present tables and equations with the theoretically-predicted clump
M_I as a function of age and metallicity, that allow the computation of
DeltaM_I for any given galaxy model. We then explain in some detail what
determines the distribution of masses, ages, and metallicities of clump stars
in a galaxy. We point out that in galaxies with recent/ongoing star formation,
the age distribution of clump stars is strongly biased toward younger (1-3 Gyr)
ages, and hence toward higher metallicities. Obviously, this does not happen in
galaxies with predominantly old stellar populations. We construct a model for
the local clump that is shown to produce distributions of metallicities,
colours, and magnitudes, similar to those derived from spectroscopic and
Hipparcos data. Bulge, Magellanic Clouds, and Carina dSph models are used to
analyse the values of DeltaM_I for these systems. We show how the clump-RR
Lyrae data is well reproduced by the models. However, despite this, the models
indicate that the linear DeltaM_I vs. [Fe/H] relations that have been derived
from the data are not general. Finally, we provide revised clump distances to
the Bulge, Magellanic Clouds, and Carina dSph. The largest DeltaM_I values are
found for the Magellanic Clouds and Carina dSph, which turn out to be located
at distance moduli 0.2-0.3 mag longer than indicated by works which ignore
population effects. The Galactic Bulge, instead, may be slightly closer (0.1
mag) than indicated by previous works based on the red clump.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 09:56:03 GMT""},{""version"":""v2"",""created"":""Tue, 10 Oct 2000 13:26:25 GMT""}]","2009-10-31"
"astro-ph/0007344","Vladimir Zirakashvili","V.N.Zirakashvili","Induced Scattering and Two-Photon Absorption of Alfven Waves with
  Arbitrary Propagation Angles","8 pages","JETP 90(2000)810-816","10.1134/1.559166",,"astro-ph",,"  The equation for temporary evolution of spectral energy of collisionless
Alfven waves is derived in framework of weak turbulence theory. The main
nonlinear processes for such conditions are induced scattering and two quantum
absorption of Alfven waves by thermal ions. The equation for velocity
distribution of thermal particles is derived that describes diffusion in
momentum space due to this nonlinear processes. Comparison is done with the
results of another authors. Results obtained are qualitatively differ from the
ones obtained for the case of Alfven waves propagation along mean magnetic
field.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 12:04:23 GMT""}]","2009-10-31"
"astro-ph/0007345","Nicola Masetti","F. Frontera, N. Masetti, M. Orlandini, L. Amati, E. Palazzi, D. Dal
  Fiume, S. Del Sordo, G. Cusumano, A.N. Parmar, G. Pareschi, I. Lapidus and L.
  Stella","Discovery of hard X-ray emission from Type II bursts of the Rapid
  Burster","4 pages, 2 figures, to appear in: Malaguti G., Palumbo G.G.C., White
  N.E. (eds.) Proceedings of the Conference ""X-ray Astronomy '99 - Stellar
  Endpoints, AGN and the Diffuse Background"", Gordon & Breach Publishing Group;
  requires the style file bo99.sty",,"10.1063/1.1434699",,"astro-ph",,"  We report on results of BeppoSAX Target Of Opportunity (TOO) observations of
the source MXB 1730-335, also called the Rapid Burster (RB), made during its
outburst of February-March 1998. We monitored the evolution of the spectral
properties of the RB from the outburst decay to quiescence. During the first
TOO, the X-ray light curve of the RB showed many Type II bursts and its
broadband (1-100 keV) spectrum was acceptably fit with a two blackbody plus
power law model. Moreover, to our knowledge, this is the first time that this
source is detected beyond 30 keV.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 13:37:20 GMT""}]","2009-10-31"
"astro-ph/0007346","Lefloch Bertrand","B. Lefloch (LAOG, Grenoble, France), J. Cernicharo (IEM, CSIC, Madrid,
  Spain)","Pre-Orion Cores in the Trifid Nebula","22 pages, 8 figures; accepted by Astrophys. J",,"10.1086/317812",,"astro-ph",,"  The Trifid nebula is a young HII region undergoing a burst of star formation.
In this article, we report on far-infrared and millimeter continuum and line
observations of several massive and bright protostellar sources in the vicinity
of the exciting star fo the nebula, just behind the ionization front. These
objects are probably young protostars (Class 0) and are associated with very
massive cores (M ~ 8-90 Msol) powering young energetic outflows. Analysis of
the far-infrared emission in the 45-200 micron range from ISO/LWS data shows
that they are embedded in cold dense material. Inspection of their physical
properties suggest that they are similar to the dust protostellar cores
observed in Orion, although at an earlier evolutionary ""Pre-Orion"" stage. The
cores are embedded in a compressed layer of dense gas. Based on comparison with
the models, we find that the cores could have formed from the fragmentation of
the layer and that the birth of the protostars was triggered by the expansion
of the Trifid nebula.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 13:35:05 GMT""}]","2009-10-31"
"astro-ph/0007347","Frey Sandor","S. Frey (FOMI/SGO), L.I. Gurvits (JIVE), D.R. Altschuler, M.M. Davis,
  P. Perillat, C.J. Salter (NAIC/Arecibo), H.D. Aller, M.F. Aller
  (UMichigan/UMRAO), H. Hirabayashi (ISAS)","Dual-Frequency VSOP Observations of AO 0235+164","8 pages, 8 figures, to appear in Publ. Astron. Soc. Japan",,"10.1093/pasj/52.6.975",,"astro-ph",,"  AO 0235+164 is a very compact, flat spectrum radio source identified as a BL
Lac object at a redshift of z=0.94. It is one of the most violently variable
extragalactic objects at both optical and radio wavelengths. The radio
structure of the source revealed by various ground-based VLBI observations is
dominated by a nearly unresolved compact component at almost all available
frequencies.
  Dual-frequency space VLBI observations of AO 0235+164 were made with the VSOP
mission in January-February 1999. The array of the Japanese HALCA satellite and
co-observing ground radio telescopes in Australia, Japan, China and South
Africa allowed us to study AO 0235+164 with an unprecedented angular resolution
at frequencies of 1.6 and 5 GHz. We report on the sub-milliarcsecond structural
properties of the source. The 5-GHz observations led to an estimate of T_B >
5.8 x 10^{13} K for the rest-frame brightness temperature of the core, which is
the highest value measured with VSOP to date.
","[{""version"":""v1"",""created"":""Mon, 24 Jul 2000 13:36:47 GMT""}]","2015-06-24"
