"astro-ph/0002489","David Charbonneau","David Charbonneau and Robert W. Noyes","Present and Near-Future Reflected Light Searches for Close-In Planets","6 pages, 2 figures, to appear in ""Disks, Planetesimals, and Planets"",
  ASP Conference Series, F. Garzon and T. J. Mahoney, eds",,,,"astro-ph",,"  Close-in extrasolar giant planets may be directly detectable by their
reflected light, due to the proximity of the planet to the illuminating star.
The spectrum of the system will contain a reflected light component that varies
in amplitude and Doppler shift as the planet orbits the star. Intensive
searches for this effect have been carried out for only one extrasolar planet
system, tau Boo. There exist several other attractive targets, including the
transiting planet system HD 209458.
","[{""version"":""v1"",""created"":""Sat, 26 Feb 2000 17:26:10 GMT""}]","2007-05-23"
"astro-ph/0002493","Philip James","P.A. James (Liverpool JMU, UK) and B. Mobasher (ICSTM, London, UK and
  STScI, USA)","The stellar content of brightest cluster galaxies","7 pages, 8 figures, accepted for publication by MNRAS","Mon.Not.Roy.Astron.Soc. 317 (2000) 259","10.1046/j.1365-8711.2000.03474.x",,"astro-ph",,"  We present near-infrared K-band spectroscopy of 21 elliptical or cD Brightest
Cluster Galaxies (BCGs), for which we have measured the strength of the 2.293
micron CO stellar absorption feature. We find that the strength of this feature
is remarkably uniform among these galaxies, with a smaller scatter in
equivalent width than for the normal elliptical population in the field or
clusters. The scatter for BCGs is 0.156 nm, compared with 0.240 nm for Coma
cluster ellipticals, 0.337 nm for ellipticals from a variety of other clusters,
and 0.422 nm for field ellipticals. We interpret this homogeneity as being due
to a greater age, or more uniform history, of star formation in BCGs than in
other ellipticals; only a small fraction of the scatter can be due to
metallicity variations, even in the BCGs. Notwithstanding the small scatter,
correlations are found between CO strength and various galaxy properties,
including R-band absolute magnitude, which could improve the precision of these
galaxies as distance indicators in measurements of cosmological parameters and
velocity flows.
","[{""version"":""v1"",""created"":""Sat, 26 Feb 2000 16:36:01 GMT""}]","2009-10-31"
"astro-ph/0002494","Bahram Mobasher","Bahram Mobasher (STScI) and Phil. A. James (LJMU)","Spectroscopic Constraints on the Stellar Population of Elliptical
  Galaxies in the Coma Cluster","17 pages, 7 figures, Accepted for publication in MNRAS Repoprt-no:","Mon.Not.Roy.Astron.Soc. 316 (2000) 507","10.1046/j.1365-8711.2000.03476.x",,"astro-ph",,"  Near-IR spectra for a sample of 31 elliptical galaxies in the Coma cluster
are obtained. The galaxies are selected to be ellipticals (no lenticulars),
with a large spatial distribution, covering both the core and outskirt of the
cluster (ie. corresponding to regions with large density contrasts).
Spectroscopic CO (2.3 micron) absorption indices, measuring contribution from
intermediate-age red giant and supergiant stars to the near-IR light of the
ellipticals, are then estimated.
  It is found that the strength of spectroscopic CO features in elliptical
galaxies increases from the core (r < 0.2 deg) to the outskirts (r > 0.2 deg)
of the Coma cluster. Using the Mg2 strengths, it is shown that the observed
effect is not due to metallicity and is mostly caused by the presence of a
younger population (giant and supergiant stars) in ellipticals in outskirts
(low density region) of the cluster.
  Using the spectroscopic CO features, the origin of the scatter on the near-IR
Fundamental Plane of elliptical galaxies is studied. Correcting this relation
for contributions from the red giant and supergiant stars, the rms scatter
reduces from 0.077dex to 0.073dex. Although measurable, the contribution from
these intermediate-age stars to the scatter on the near-IR Fundamental Plane of
ellipticals is only marginal.
  A relation is found between the CO and V-K colours of ellipticals with a
slope 0.036 +/- 0.016. This is studied using stellar synthesis models.
","[{""version"":""v1"",""created"":""Sat, 26 Feb 2000 17:35:24 GMT""}]","2009-10-31"
"astro-ph/0002495","P. J. E. Peebles","P. J. E. Peebles","Fluid Dark Matter","5 pages, no figures",,"10.1086/312677",,"astro-ph",,"  Dark matter modeled as a classical scalar field that interacts only with
gravity and with itself by a potential that is close to quartic at large field
values and approaches a quadratic form when the field is small would be
gravitationally produced by inflation and at the present epoch could act like
an ideal fluid with pressure that is a function only of the mass density. This
could have observationally interesting effects on the core radii and solid body
rotation of dark matter halos and on the low mass end of the primeval mass
fluctuation power spectrum.
","[{""version"":""v1"",""created"":""Sat, 26 Feb 2000 20:50:00 GMT""}]","2009-10-31"
"astro-ph/0002497","Fernando Atrio-Barandela","J.A. Rubino-Martin, F. Atrio-Barandela, C. Hernandez-Monteagudo","Limits on Hot Intracluster Gas Contributions to the Tenerife Temperature
  Anisotropy Map","To be published in ApJ (main journal)",,"10.1086/309119",,"astro-ph",,"  We limit the contribution of the hot intracluster gas, by means of the
Sunyaev-Zel'dovich effect, to the temperature anisotropies measured by the
Tenerife experiment. The data is cross-correlated with maps generated from the
ACO cluster catalogue, the ROSAT PSPC catalogue of clusters of galaxies, a
catalogue of superclusters and the HEAO 1 A-1 map of X-ray sources. There is no
evidence of contamination by such sources at an rms level of $\sim 8\mu$K at
99% confidence level at $5^o$ angular resolution. We place an upper limit on
the mean Comptonization parameter of $ y \le 1.5\times 10^{-6}$ at the same
level of confidence. These limits are slightly more restrictive than those
previously found by a similar analysis on the COBE/DMR data and indicate that
most of the signal measured by Tenerife is cosmological.
","[{""version"":""v1"",""created"":""Sun, 27 Feb 2000 11:26:48 GMT""}]","2009-10-31"
"astro-ph/0002498","Gerry Gilmore","X. Hernandez, D. Valls-Gabaud, G. Gilmore","Reconstructing the Star Formation History of the Galaxy","12 pages, Proc. of the Sept. 20-24, 1999 Vulcano Workshop ``The
  chemical evolution of the Milky Way: stars vs. clusters'', eds. F. Matteucci
  & F. Giovanelli",,"10.1007/978-94-010-0938-6_51",,"astro-ph",,"  The evolution of the star formation rate in the Galaxy is one of the key
ingredients quantifying the formation and determining the chemical and
luminosity evolution of galaxies. Many complementary methods exist to infer the
star formation history of the components of the Galaxy, from indirect methods
for analysis of low-precision data, to new exact analytic methods for analysis
of sufficiently high quality data. We summarise available general constraints
on star formation histories, showing that derived star formation rates are in
general comparable to those seen today. We then show how colour-magnitude
diagrams of volume- and absolute magnitude-limited samples of the solar
neighbourhood observed by Hipparcos may be analysed, using variational calculus
techniques, to reconstruct the local star formation history. The remarkable
accuracy of the data coupled to our maximum-likelihood variational method
allows objective quantification of the local star formation history with a time
resolution of ~ 50 Myr. Over the past 3Gyr, the solar neighbourhood star
formation rate has varied by a factor of ~ 4, with characteristic timescale
about 0.5Gyr, possibly triggered by interactions with spiral arms.
","[{""version"":""v1"",""created"":""Sun, 27 Feb 2000 11:33:03 GMT""}]","2016-01-27"
"astro-ph/0002499","Shai Ayal","S. Ayal (1), M. Livio (2), T. Piran (1) ((1) Hebrew University, (2)
  STSCI)","Tidal Disruption of a Solar Type Star by a Super-Massive Black Hole","19 pages, 13 figures, Revised version as accepted by ApJ. High
  resolution figures available at
  http://merger.phys.huji.ac.il/~shai/last_pages.ps.gz (1.2 MB)","Astrophys.J. 545 (2000) 772-780","10.1086/317835",,"astro-ph gr-qc physics.comp-ph",,"  We study the long term evolution of a solar type star that is being disrupted
by a super massive (10^6 solar mass) black hole. The evolution is followed from
the disruption event, which turns the star into a long thin stream of gas, to
the point where some of this gas returns to pericenter and begins its second
orbit around the black hole. Following the evolution for this long allows us to
determine the amount of mass that is accreted by the black hole. We find that
approximately 75% of the returning mass is not accreted but instead becomes
unbound, following the large compression characterizing the return to
pericenter. The impact of a tidal disruption on the surrounding gas may
therefore be like that of two consecutive supernove-type events.
","[{""version"":""v1"",""created"":""Sun, 27 Feb 2000 14:04:56 GMT""},{""version"":""v2"",""created"":""Sun, 24 Dec 2000 12:14:08 GMT""}]","2009-10-31"
"cond-mat/0002417","Andrei","Andrei Shelankov","Paraxial propagation of a quantum charge in a random magnetic field","Figures and references added. Many typos corrected. RevTex, 25 pages,
  9 figures",,"10.1103/PhysRevB.62.3196",,"cond-mat.mes-hall cond-mat.dis-nn quant-ph",,"  The paraxial (parabolic) theory of a near forward scattering of a quantum
charged particle by a static magnetic field is presented. From the paraxial
solution to the Aharonov-Bohm scattering problem the transverse transfered
momentum (the Lorentz force) is found. Multiple magnetic scattering is
considered for two models: (i) Gaussian $\delta$ -correlated random magnetic
field; (ii) a random array of the Aharonov-Bohm magnetic flux line. The
paraxial gauge-invariant two-particle Green function averaged with respect to
the random field is found by an exact evaluation of the Feynman integral. It is
shown that in spite of the anomalous character of the forward scattering, the
transport properties can be described by the Boltzmann equation. The Landau
quantization in the field of the Aharonov-Bohm lines is discussed.
","[{""version"":""v1"",""created"":""Sat, 26 Feb 2000 19:23:11 GMT""},{""version"":""v2"",""created"":""Fri, 28 Apr 2000 17:11:07 GMT""}]","2009-10-31"
"cond-mat/0002418","Shi-shyr Roan","Etsuro Date, Shi-shyr Roan","The algebraic structure of the Onsager algebra","7 pages, Latex; Contribution to the 8th Colloquium ""Quantum groups
  and integrable systems"", held at Prague, 17-19 June 1999","Czech. J. Phys. Vol.50, No.1 (2000) 37-44","10.1023/A:1022812728907",,"cond-mat.stat-mech math.QA",,"  We study the Lie algebra structure of the Onsager algebra from the ideal
theoretic point of view. A structure theorem of ideals in the Onsager algebra
is obtained with the connection to the finite-dimensional representations. We
also discuss the solvable algebra aspect of the Onsager algebra through the
formal Lie algebra theory.
","[{""version"":""v1"",""created"":""Sun, 27 Feb 2000 04:44:11 GMT""}]","2009-10-31"
"cs/0002017","Victor Kromer","V. Kromer","An Usage Measure Based on Psychophysical Relations","9 pages, 1 figure, 1 table",,,,"cs.CL",,"  A new word usage measure is proposed. It is based on psychophysical relations
and allows to reveal words by its degree of ""importance"" for making basic
dictionaries of sublanguages.
","[{""version"":""v1"",""created"":""Sun, 27 Feb 2000 04:09:59 GMT""}]","2007-05-23"
