"astro-ph/0002162","Lloyd Knox","Lloyd Knox and Lyman Page","Characterizing the Peak in the CMB Angular Power Spectrum","4 pages, submitted to PRL","Phys.Rev.Lett. 85 (2000) 1366-1369","10.1103/PhysRevLett.85.1366",,"astro-ph",,"  A peak has been unambiguously detected in the cosmic microwave background
(CMB) angular spectrum. Here we characterize its properties with fits to
phenomenological models. We find that the TOCO and BOOM/NA data determine the
peak location to be in the range 175--243 and 151--259 respectively (both
ranges 95% confidence) and determine the peak amplitude to be between ~70 and
90 micro Kelvin. By combining all the data, we constrain the full-width at
half-maximum to be between 180 and 250 at 95% confidence. Such a peak is
consistent with inflation-inspired flat, cold dark matter plus cosmological
constant models of structure formation with adiabatic, nearly scale-invariant
initial conditions. It is inconsistent with open and defect models.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 16:59:53 GMT""}]","2009-10-31"
"astro-ph/0002163","Lloyd Knox","Lloyd Knox","Adiabatic CDM Models and the Competition","10 pages, proceedings of PASCOS 1999",,,,"astro-ph hep-ph",,"  The inflation-inspired flat, cold dark matter-dominated models of structure
formation with adiabatic, nearly scale-invariant initial conditions agree very
well with current CMB anisotropy data. The success of these models is
highlighted by the failure of alternatives; we argue that there are no longer
any viable competitors (with the exception of models with more complicated
matter content which are still flat and which still require inflation). CMB
data will soon be of sufficient quality that, if one {\it assumes} inflation,
one can detect a non-zero cosmological constant by combining a determination of
the peak location with Hubble constant measurements.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 17:04:59 GMT""}]","2007-05-23"
"astro-ph/0002166","Eric Gotthelf","E. V. Gotthelf (Columbia Univ), Q. Daniel Wang (Univ of Mass)","A spatially resolved plerionic X-ray nebula around PSR B0540-69","5 pages with 5 figures, LaTex, emulateapj.sty. Revision based on data
  corrected for instrumental artifacts; main result unchanged. This version to
  appear in the Astrophysical Journal Letters",,"10.1086/312568",,"astro-ph",,"  We present a high resolution Chandra X-ray observation of PSR B0540-69, the
Crab-like 50 msec pulsar in the Large Magellanic Cloud. We use phase-resolved
imaging to decompose the extended X-ray emission, as expected of a synchrotron
nebula, from the point-like emission of the pulsar. The image of the pulsed
X-ray emission shows a well-defined point-spread function of the observation,
while the resolved nebula has a morphology and size remarkably similar to the
Crab nebula, including evidence for a jet-like feature from PSR B0540-69. The
patchy outer shell, which most likely represents the expanding blast-wave of
the supernova, is reminiscent of that seen in radio. Based on morphology, size,
and energetics there can be little doubt that PSR B0540-69 is an analogous
system to the Crab but located in our neighboring galaxy.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 22:45:56 GMT""},{""version"":""v2"",""created"":""Fri, 10 Mar 2000 22:16:31 GMT""}]","2009-10-31"
"astro-ph/0002180","Fabio Bresolin","R.C. Kennicutt, Jr (Steward Observatory), F. Bresolin (Munich
  Observatory), H. French (University of Minnesota), P. Martin (CFHT)","An Empirical Test and Calibration of H II Region Diagnostics","28 pages, 14 figures, 2 tables. To appear in The Astrophysical
  Journal",,"10.1086/309075",,"astro-ph",,"  We present spectrophotometry in the 3600-9700 A region for a sample of 39 H
II regions in the Galaxy and Magellanic Clouds, for which independent
information is available on the spectral types and effective temperatures of
the ionizing stars. The spectra have been used to evaluate nebular diagnostics
of stellar temperature, metal abundance, and ionization parameter, and compare
the observed behavior of the line indices with predictions of nebular
photoionization models. We observe a strong degeneracy between forbidden-line
sequences produced by changes in stellar Teff and metal abundance, which
severely complicates the application of many forbidden-line diagnostics to
extragalactic H II regions. Our data confirm however that the Edmunds and Pagel
[O II]+[O III] abundance index and the Vilchez and Pagel `eta' index provide
more robust diagnostics of metal abundance and stellar effective temperature,
respectively. A comparison of the fractional helium ionization of the H II
regions with stellar temperature confirms the reliability of the spectral type
vs Teff calibration for the relevant temperature range Teff < 38000 K. We use
empirical relations between the nebular hardness indices and Teff to
reinvestigate the case for systematic variations in the stellar effective
temperatures and the upper IMFs of massive stars in extragalactic H II regions.
The data are consistent with a significant softening of the ionizing spectra
(consistent with cooler stellar temperatures) with increasing metal abundance,
especially for Z less than solar. However unresolved degeneracies between Z and
Teff still complicate the interpretation of this result.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 16:13:35 GMT""}]","2019-08-17"
"astro-ph/0002181","Ersin Gogus","Ersin Gogus, Peter M. Woods, Chryssa Kouveliotou, Jan van Paradijs,
  Michael S. Briggs, Robert C. Duncan, Christopher Thompson","Statistical properties of SGR 1806-20 bursts","11 pages, 4 figures, To appear in ApJ Letters",,"10.1086/312583",,"astro-ph",,"  We present statistics of SGR 1806-20 bursts, combining 290 events detected
with RXTE/PCA, 111 events detected with BATSE and 134 events detected with ICE.
We find that the fluence distribution of bursts observed with each instrument
are well described by power laws with indices 1.43, 1.76 and 1.67,
respectively. The distribution of time intervals between successive bursts from
SGR 1806-20 is described by a lognormal function with a peak at 103 s. There is
no correlation between the burst intensity and either the waiting times till
the next burst or the time elapsed since the previous burst. In all these
statistical properties, SGR 1806-20 bursts resemble a self-organized critical
system, similar to earthquakes and solar flares. Our results thus support the
hypothesis that the energy source for SGR bursts is crustquakes due to the
evolving, strong magnetic field of the neutron star, rather than any accretion
or nuclear power.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 16:47:27 GMT""}]","2009-10-31"
"astro-ph/0002182","Barbara Ricci","S. Cassisi, V. Castellani, S. Degl'Innocenti G. Fiorentini and B.
  Ricci","Stellar evolution and large extra dimensions","13 pages RevTeX file, 8 figures ps files","Phys.Lett.B481:323-332,2000","10.1016/S0370-2693(00)00442-1","INFN-FE-02-00","astro-ph hep-ph",,"  We discuss in detail the information on large extra dimensions which can be
derived in the framework of stellar evolution theory and observation. The main
effect of large extra dimensions arises from the production of the Kaluza-Klein
(KK) excitations of the graviton. The KK-graviton and matter interactions are
of gravitational strength, so the KK states never become thermalized and always
freely escape. In this paper we first pay attention to the sun. Production of
KK gravitons is incompatible with helioseismic constraints unless the 4+n
dimensional Planck mass M_s exceeds 300 Gev/c^2. Next we show that stellar
structures in their advanced phase of H burning evolution put much more severe
constraints, M_s > 3-4 TeV/c^2, improving on current laboratory lower limits.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 18:00:49 GMT""}]","2016-08-30"
"astro-ph/0002183","Stefano Cristiani","A. Grazian, S. Cristiani, V.D'Odorico, A. Omizzolo, A. Pizzella","The Asiago-ESO/RASS QSO Survey. I.The Catalog and the Local QSO
  Luminosity Function","54 pages Latex, with 7 PostScript figures. Some minor changes.
  Astronomical Journal, in press",,"10.1086/301398",,"astro-ph",,"  This paper presents the first results of a survey for bright quasars (V <
14.5 and R<15.4) covering the North Hemisphere at galactic latitudes |b|>30.
The photometric database is derived from the GSC and USNO catalogs. Quasars are
identified on the basis of their X-ray emission measured in the ROSAT All Sky
Survey. The surface density of quasars brighter than 15.5 mag turns out to be
$9 \pm 1 \cdot 10^{-3} deg^{-2}$, about 3 times higher than that estimated by
the PG survey. The quasar optical Luminosity Function (LF) at $0.04 < z \le
0.3$ is computed and shown to be consistent with a Luminosity Dependent
Luminosity Evolution of the type derived by La Franca and Cristiani (1997) in
the range $0.3 < z \le 2.2$. The predictions of semi-analytical models of
hierarchical structure formation agree remarkably well with the present
observations.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 18:20:28 GMT""},{""version"":""v2"",""created"":""Wed, 9 Feb 2000 08:12:19 GMT""},{""version"":""v3"",""created"":""Wed, 16 Feb 2000 16:16:04 GMT""}]","2009-10-31"
"astro-ph/0002184","L. E. Tacconi-Garman","Reinhard Genzel (1,2) and Catherine J. Cesarsky (3,4) ((1) MPE, (2)
  Dept. of Physics, UC Berkeley, (3) CEA Saclay, (4) ESO)","Extragalactic Results from the Infrared Space Observatory","106 pages, including 17 figures. Ann.Rev.Astron.Astrophys. (in
  press), a gzip'd pdf file (667kB) is also available at
  http://www.mpe.mpg.de/www_ir/preprint/annrev2000.pdf.gz","Ann.Rev.Astron.Astrophys.38:761-814,2000","10.1146/annurev.astro.38.1.761",,"astro-ph",,"  More than a decade ago the IRAS satellite opened the realm of external
galaxies for studies in the 10 to 100 micron band and discovered emission from
tens of thousands of normal and active galaxies. With the 1995-1998 mission of
the Infrared Space Observatory the next major steps in extragalactic infrared
astronomy became possible: detailed imaging, spectroscopy and
spectro-photometry of many galaxies detected by IRAS, as well as deep surveys
in the mid- and far- IR. The spectroscopic data reveal a wealth of detail about
the nature of the energy source(s) and about the physical conditions in
galaxies. ISO's surveys for the first time explore the infrared emission of
distant, high-redshift galaxies. ISO's main theme in extragalactic astronomy is
the role of star formation in the activity and evolution of galaxies.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 20:21:10 GMT""}]","2010-04-06"
"astro-ph/0002185","Doug Burke","D. J. Burke (1 and 2), C. A. Collins (1) and R. G. Mann (3 and 4) ((1)
  ARI, Liverpool John Moores University, (2) IfA, University of Hawaii, (3)
  Imperial College, (4) IfA, University of Edinburgh)","Cluster Selection and the Evolution of Brightest Cluster Galaxies","Accepted for publication in ApJL. 4 pages including 4 figures, uses
  emulateapj.sty (included)",,"10.1086/312579","IfA-00-04","astro-ph",,"  The K-band Hubble diagram of Brightest Cluster Galaxies (BCGs) is presented
for a large, X-ray selected cluster sample extending out to z = 0.8. The
controversy over the degree of BCG evolution is shown to be due to sample
selection, since the BCG luminosity depends upon the cluster environment.
Selecting only the most X-ray luminous clusters produces a BCG sample which
shows, under the assumption of an Einstein-de Sitter cosmology, significantly
less mass growth than that predicted by current semi-analytic galaxy formation
models, and significant evidence of any growth only if the dominant stellar
population of the BCGs formed relatively recently (z <= 2.6).
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 20:30:01 GMT""}]","2009-10-31"
"astro-ph/0002186","Chris Carilli","C.L. Carilli and G.B. Taylor","The Extreme Compact Starburst in MRK 273","standard AAS format, 23 pages, 5 figures, fixed figure. To appear in
  ApJ Letters",,"10.1086/312584",,"astro-ph",,"  Images of neutral Hydrogen 21cm absorption and radio continuum emission at
1.4 GHz from Mrk 273 were made using the Very Long Baseline Array and Very
Large Array. These images reveal a gas disk associated with the northern
nuclear region with a diameter of 0.5'' (370 pc), at an inclination angle of
53deg. The radio continuum emission is composed of a diffuse component plus a
number of compact sources. This morphology resembles those of nearby, lower
luminosity starburst galaxies. These images provide strong support for the
hypothesis that the luminosity of the northern source is dominated by an
extreme compact starburst. The HI 21cm absorption shows an east-west gradient
in velocity of 450 km/s across 0.3'' (220 pc), implying an enclosed mass of 2e9
M_solar, comparable to the molecular gas mass. The brightest of the compact
sources may indicate radio emission from an active nucleus (AGN), but this
source contributes only 3.8% to the total flux density of the northern nuclear
region. The HI 21cm absorption toward the southeast radio nucleus suggests
infall at 200 km/s on scales < 40 pc, and the southwest near IR nucleus is not
detected in high resolution radio continuum images.
","[{""version"":""v1"",""created"":""Tue, 8 Feb 2000 22:32:43 GMT""}]","2009-10-31"
