"astro-ph/0001519","Laszlo L. Kiss","L.L. Kiss, J.R. Thomson","Early spectroscopic observations of Nova (V1494) Aquilae 1999 No.2","5 pages, 4 figures, accepted for publication in Astronomy and
  Astrophysics Letters",,,,"astro-ph",,"  Low- and medium resolution spectra of the fast nova, Nova (V1494) Aql 1999
No.2 obtained approximately 6, 7, 19 and 28 days after the maximum brightness
are presented and discussed. The spectrum covering the whole optical range at
day 6 shows the principal plus diffuse-enhanced spectrum. The presence of
strong Fe II multiplets with P-Cyg profiles suggest that V1494 Aql belongs to
the ``Fe II'' class defined by Williams (1992). The medium-resolution profiles
(lambda/Delta lambda \approx 7000) of the Hgamma and Hdelta lines show
well-defined sharp absorption features with the same radial velocities, while
the Halpha split into two distinct emission peaks in the last two spectra
(Delta t=19 and 28 days). The observed behaviour suggests an expanding
equatorial ring with possible small-scale clumpiness in the nova shell.
  The visual lightcurve is used to deduce M_V by the maximum magnitude versus
rate of decline relationship. The resulting parameters are: t_2=6.6+/-0.5 days,
t_3=16+/-0.5 days, M_V=-8.8+/-0.2 mag. Adopting this value, a distance
d=3.6+/-0.3 kpc is determined.
","[{""version"":""v1"",""created"":""Sun, 30 Jan 2000 20:57:33 GMT""}]","2007-05-23"
"astro-ph/0001520","Michael Drinkwater","M.J. Drinkwater (1), S. Phillipps (2), J.B. Jones (2), M.D. Gregg (3),
  J.H. Deady (2), J.I. Davies (4), Q.A. Parker (5), E.M. Sadler (6), R.M. Smith
  (4) ((1) University of Melbourne, (2) University of Bristol, (3) Lawrence
  Livermore National Laboratory, (4) University of Wales Cardiff, (5) Royal
  Observatory Edinburgh, (6) University of Sydney)","The Fornax Spectroscopic Survey I. Survey Strategy and Preliminary
  Results on the Redshift Distribution of a Complete Sample of Stars and
  Galaxies","LaTeX format; uses aa.cls (included). Accepted for publication in
  Astronomy and Astrophysics",,,,"astro-ph",,"  The Fornax Spectroscopic Survey will use the Two degree Field spectrograph
(2dF) of the Anglo-Australian Telescope to obtain spectra for a complete sample
of all 14000 objects with 16.5<=Bj<=19.7 in a 12 square degree area centred on
the Fornax Cluster. By selecting all objects---both stars and
galaxies---independent of morphology, we cover a much larger range of surface
brightness and scale size than previous surveys. In this paper we present
results from the first 2dF field. Redshift distributions and velocity
structures are shown for all observed objects in the direction of Fornax,
including Galactic stars, galaxies in and around the Fornax Cluster, and for
the background galaxy population. The velocity data for the stars show the
contributions from the different Galactic components, plus a small tail to high
velocities. We find no galaxies in the foreground to the cluster in our 2dF
field. The Fornax Cluster is clearly defined kinematically. The mean velocity
from the 26 cluster members having reliable redshifts is 1560+/-80 km/s. They
show a velocity dispersion of 380+/-50 km/s. Large-scale structure can be
traced behind the cluster to a redshift beyond z=0.3. Background compact
galaxies and low surface brightness galaxies are found to follow the general
galaxy distribution.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 03:04:30 GMT""}]","2007-05-23"
"astro-ph/0001521","Kazuhiro Shimasaku","Kazuhiro Shimasaku (University of Tokyo)","Evolution of the Blue Luminosity-to-Baryon Mass Ratio of Clusters of
  Galaxies","10 pages, LaTeX (PASJ2.sty, PASJ95.sty, PASJadd.sty), 10 PostScript
  figures, accepted for publication in PASJ",,"10.1093/pasj/52.3.409",,"astro-ph",,"  We derive the ratio of total blue luminosity to total baryon mass, LB/Mb, for
massive (Mgas at the Abell radius is \ge 1 \times 10^{13} h^{-2.5} \Msolar)
clusters of galaxies up to z \simeq 1 from the literature. Twenty-two clusters
in our sample are at z > 0.1. Assuming that the relative mix of hot gas and
galaxies in clusters does not change during cluster evolution, we use LB/Mb to
probe the star formation history of the galaxy population as a whole in
clusters. We find that LB/Mb of clusters increases with redshift from
LB/Mb=0.024 (solar units) at z = 0 to \simeq 0.06 at z=1, indicating a factor
of 2-3 brightening (we assume H0=70 km/s/Mpc). This amount of brightening is
almost identical to the brightening of the M/LB ratio of early-type galaxies in
clusters at 0.02 \le z \le 0.83 reported by van Dokkum et al. (1998). We
compare the observed brightening of LB/Mb with luminosity evolution models for
the galaxy population as a whole, changing the e-folding time of star formation
\tau by 0.1 \le \tau \le 5 Gyr and the formation redshift \zF by 2 \le \zF <
\infty. We find that \tau=0.1 Gyr 'single burst' models with \zF \ge 3 and
\tau=5 Gyr 'disk' models with arbitrary \zF are consistent with the observed
brightening, while models with \tau=1-2 Gyr tend to predict too steep
brightening. We also derive the ratio of blue luminosity density to baryon
density for field galaxies, adopting \Omega_b h^2 = 0.02, and find that blue
luminosity per unit baryon is similar in clusters and in fields up to z \simeq
1 within the observational uncertainties.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 05:04:33 GMT""}]","2015-06-24"
"astro-ph/0001522","Yasuhiro Shioya","Yoshiaki Taniguchi and Yasuhiro Shioya","Superwind model of extended Lyman alpha emitters at high redshift","16 pages, AASLaTeX, To appear in ApJ Letters",,"10.1086/312557",,"astro-ph",,"  We propose a new model for the extended Ly alpha blobs found recently at high
redshift z ~ 3. The observational properties of these blobs are; 1) the
observed Ly alpha luminosities are ~ 10^{43} h^{-2} ergs s^{-1}, 2) they appear
elongated morphologically, 3) their sizes amount to ~ 100 kpc, 4) the observed
line widths amount to ~ 1000 km s^{-1}, and 5) they are not associated with
strong radio-continuum sources. All these observational properties seem to be
explained in terms of galactic winds driven by successive supernova explosions
shortly after the initial burst of massive star formation in the galactic
centers. The observed number density of Ly alpha blobs (~ 3.4 x 10^{-5} h^3
Mpc^{-3}) may be explained if their present-day counterparts are elliptical
galaxies with a luminosity above ~ 1 L^*.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 06:13:43 GMT""}]","2009-10-31"
"astro-ph/0001523","Mike Garrett","M.A. Garrett (JIVE), G. de Bruyn (NFRA), W. Baan (NFRA) & R.T.
  Schilizzi (JIVE)","WSRT 1.4 GHz Observations of the Hubble Deep Field","2 pages, 1 figure, to appear in ""The Universe at Low Radio
  Frequencies"", IAU Symposium 199. For colour figures, see
  http://www.nfra.nl/~mag/hdf_wsrt.html",,,,"astro-ph",,"  We present WSRT 1.38 GHz observations of the Hubble Deep Field (and flanking
fields). 72 hours of data were combined to produce the WSRT's deepest image
yet, achieving an r.m.s. noise level of 8 microJy per beam. We detect radio
emission from galaxies both in the HDF and HFF which have not been previously
detected by recent MERLIN or VLA studies of the field.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 08:59:05 GMT""}]","2007-05-23"
"astro-ph/0001524","Frank Stefani","Frank Stefani, Gunter Gerbeth, Karl-Heinz R\""adler","Steady dynamos in finite domains: an integral equation approach","18 pages, submitted to Astron. Nachr","Astron.Nachr.321:65-73,2000","10.1002/(SICI)1521-3994(200003)321:1<65::AID-ASNA65>3.0.CO;2-D",,"astro-ph",,"  The paper deals with the integral equation approach to steady kinematic
dynamo models in finite domains based on Biot-Savart's law. The role of the
electric potential at the boundary is worked out explicitly. As an example, a
modified version of the simple spherical $\alpha$-effect dynamo model proposed
by Krause and Steenbeck is considered in which the $\alpha$-coefficient is no
longer constant but may vary with the radial coordinate. In particular, the
results for the original model are re-derived. Possible applications of this
integral equation approach for numerical simulations of dynamos in arbitrary
geometry and for an ''inverse dynamo theory'' are sketched.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 09:30:40 GMT""}]","2009-05-20"
"astro-ph/0001525","Vik Dhillon","V. S. Dhillon, S. P. Littlefair, S. B. Howell, D. R. Ciardi, M. K.
  Harrop-Allin and T. R. Marsh","Infrared spectroscopy of cataclysmic variables: III. Dwarf novae below
  the period gap and novalike variables","13 pages, 5 figures, to appear in MNRAS",,"10.1046/j.1365-8711.2000.03427.x",,"astro-ph",,"  We present K-band spectra of the short-period dwarf novae YZ Cnc, LY Hya, BK
Lyn, T Leo, SW UMa and WZ Sge, the novalike variables DW UMa, V1315 Aql, RW
Tri, VY Scl, UU Aqr and GP Com, and a series of field dwarf stars with spectral
types ranging from K2-M6.
  The spectra of the dwarf novae are dominated by emission lines of HI and HeI.
The large velocity and equivalent widths of these lines, in conjunction with
the fact that the lines are double-peaked in the highest inclination systems,
indicate an accretion disc origin. In the case of YZ Cnc and T Leo, for which
we obtained time-resolved data covering a complete orbital cycle, the emission
lines show modulations in their equivalent widths which are most probably
associated with the bright spot (the region where the gas stream collides with
the accretion disc). There are no clear detections of the secondary star in any
of the dwarf novae below the period gap, yielding upper limits of 10-30% for
the contribution of the secondary star to the observed K-band flux. In
conjunction with the K-band magnitudes of the dwarf novae, we use the derived
secondary star contributions to calculate lower limits to the distances to
these systems.
  The spectra of the novalike variables are dominated by broad, single-peaked
emission lines of HI and HeI - even the eclipsing systems we observed do not
show the double-peaked profiles predicted by standard accretion disc theory.
With the exception of RW Tri, which exhibits NaI, CaI and 12CO absorption
features consistent with a M0V secondary contributing 65% of the observed
K-band flux, we find no evidence for the secondary star in any of the novalike
variables. The implications of this result are discussed.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 10:18:11 GMT""}]","2009-10-31"
"astro-ph/0001526","Eugenio Carretta","Eugenio Carretta (1), Raffaele Gratton (1), Gisella Clementini (2)
  ((1) Osservatorio Astronomico di Padova, (2) Osservatorio Astronomico di
  Bologna)","On the Existence of Differences in Luminosity between Horizontal Branch
  Stars in Globular Clusters and in the Field","8 pages, 5 encapsulated figures, LaTeX, uses mn.sty. Accepted by
  MNRAS","Mon.Not.Roy.Astron.Soc. 316 (2000) 721","10.1046/j.1365-8711.2000.03398.x","BAP 01-2000-05-OAB","astro-ph",,"  The discrepancy between a LONG distance scale derived from Hipparcos based
distances to globular clusters via main sequence fitting to local subdwarfs,
and a SHORT distance scale derived from the absolute magnitude of field RR
Lyraes via statistical parallaxes and the Baade-Wesselink method could be
accounted for whether an intrinsic difference of about 0.1-0.2 mag was found to
exist between horizontal branch (HB) stars populating the ""sparse"" general
field and the ""dense"" globular clusters. In this paper we discuss the possible
existence of such a systematic difference comparing the ""period-shifts""
observed for field and cluster RR Lyraes. Various approaches based on different
parameters and data-sets for both cluster and field variables were used in
order to establish the size of such a hypothetical difference, if any. We find
that on the whole very small not significant differences exist between the
period-metallicity distributions of field and cluster RR Lyraes, thus
confirming with a more quantitative approach, the qualitative conclusions by
Catelan (1998). This observational evidence translates into a very small
difference between the horizontal branch luminosity of field and cluster stars,
unless RR Lyraes in Globular Clusters are about 0.06 Mo more massive than field
RR Lyrae at same metallicity, which is to be proven.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 13:30:29 GMT""}]","2009-10-31"
"astro-ph/0001527","Floris van derTak","Floris F. S. van der Tak, Ewine F. van Dishoeck, Neal J. Evans and
  Geoffrey A. Blake","Structure and Evolution of the Envelopes of Deeply Embedded Massive
  Young Stars","To be published in The Astrophysical Journal. 54 pages including 14
  figures Revised version with references added","Astrophys.J.537:283-303,2000","10.1086/309011",,"astro-ph",,"  The physical structure of the envelopes around a sample of fourteen massive
(1000-100,000 solar L) young stars is investigated on 100- 100,000 AU scales
using maps and spectra in submillimeter continuum and lines of C17O, CS and
H2CO. The total column densities and the temperature profiles are obtained by
fitting self-consistent dust models to submillimeter photometry. Both the
molecular line and dust emission data indicate density gradients ~r^{-alpha},
with alpha=1.0-1.5, significantly flatter than the alpha=2.0 generally found
for low-mass objects. This flattening may indicate that in massive young
stellar objects, nonthermal pressure is more important for the support against
gravitational collapse, while thermal pressure dominates for low-mass sources.
We find alpha=2 for two hot core-type sources, but regard this as an upper
limit since in these objects, the CS abundance may be enhanced in the warm gas
close to the star.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 14:05:21 GMT""},{""version"":""v2"",""created"":""Tue, 1 Feb 2000 15:59:16 GMT""}]","2009-09-28"
"astro-ph/0001528","Matteo Guainazzi","M.Guainazzi (1,2), G.Matt (3), W.N.Brandt (4), L.A.Antonelli (5),
  P.Barr (1), L.Bassani (6) ((1) Astrophyisics Division, SSD of ESA, Noordwijk,
  NL; (2) XMM SOC, VILSPA, ESA, Villafranca del Castillo, E; (3) Universita'
  degli Studi ""Roma 3"", I; (4) Pennsylvania State University, USA; (5)
  Osservatorio di Roma, Monteporzio Catone, I; (6) ITESRE/CNR, Bologna, I)","A broadband X-ray view of NGC4945","13 Latex pages, 15 figures, Accepted for publication in Astronomy &
  Astrophysics",,,,"astro-ph",,"  We present the results of a BeppoSAX observation of the nearby spiral galaxy
NGC4945 in the 0.1-200 keV energy band. The nuclear X-ray emission emerges
above ~7 keV, through an absorber with column density N_H ~ a few 10^24/cm/cm.
Its remarkable variability (doubling/halving timescale ~10^4 s) is not
associated with any appreciable spectral changes, ruling out variations of the
interposed absorber or changes in the primary continuum shape. The intense iron
K-ALPHA fluorescent emission line is likely to be produced by the same nuclear
absorbing matter. Our estimate of the intrinsic nuclear power suggests that the
active nucleus dominates the bolometric energy output of NGC4945, if its
nucleus has a typical quasar L_X/L(bol) ratio. This supports the idea that
X-rays are the best energy band to search for absorbed AGN. The 0.1-5 keV
emission is extended along the plane of the galaxy, and most likely due to a
population of unresolved binaries, as believed to happen in several early-type
galaxies. Alternatively, hot gas associated with a starburst-driven superwind
outflow could substantially contribute to the extended emission above 1 keV.
","[{""version"":""v1"",""created"":""Mon, 31 Jan 2000 15:21:08 GMT""}]","2009-09-25"
